iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
237,11,1024,3.0,30000,1.288637,3.333,phase2
238,11,1024,3.0,30000,1.366101,3.144,phase2
239,11,1024,3.0,30000,1.404618,3.0577,phase2
240,12,1024,3.0,30000,1.339504,3.2064,phase2
241,12,1024,3.0,30000,1.370365,3.1342,phase2
242,12,1024,3.0,30000,1.336645,3.2132,phase2
243,12,1024,3.0,30000,1.296491,3.3128,phase2
244,12,1024,3.0,30000,1.46537,2.931,phase2
245,12,1024,3.0,30000,1.331596,3.2254,phase2
246,12,1024,3.0,30000,1.339822,3.2056,phase2
247,12,1024,3.0,30000,1.417529,3.0299,phase2
248,12,1024,3.0,30000,1.324062,3.2438,phase2
249,12,1024,3.0,30000,1.349274,3.1832,phase2
250,12,1024,3.0,30000,1.314267,3.268,phase2
251,12,1024,3.0,30000,1.296039,3.3139,phase2
252,12,1024,3.0,30000,1.370929,3.1329,phase2
253,12,1024,3.0,30000,1.367086,3.1417,phase2
254,12,1024,3.0,30000,1.365993,3.1442,phase2
255,12,1024,3.0,30000,1.43598,2.991,phase2
256,12,1024,3.0,30000,1.328359,3.2333,phase2
257,12,1024,3.0,30000,1.440805,2.981,phase2
258,12,1024,3.0,30000,1.365389,3.1456,phase2
259,12,1024,3.0,30000,1.401098,3.0654,phase2
260,13,1024,3.0,30000,1.396889,3.0747,phase2
261,13,1024,3.0,30000,1.374614,3.1245,phase2
262,13,1024,3.0,30000,1.293861,3.3195,phase2
263,13,1024,3.0,30000,1.309274,3.2804,phase2
264,13,1024,3.0,30000,1.444517,2.9733,phase2
265,13,1024,3.0,30000,1.326486,3.2379,phase2
266,13,1024,3.0,30000,1.443593,2.9752,phase2
267,13,1024,3.0,30000,1.332509,3.2232,phase2
268,13,1024,3.0,30000,1.424085,3.0159,phase2
269,13,1024,3.0,30000,1.366258,3.1436,phase2
270,13,1024,3.0,30000,1.443003,2.9764,phase2
271,13,1024,3.0,30000,1.360749,3.1563,phase2
272,13,1024,3.0,30000,1.29789,3.3092,phase2
273,13,1024,3.0,30000,1.434539,2.994,phase2
274,13,1024,3.0,30000,1.361853,3.1538,phase2
275,13,1024,3.0,30000,1.280824,3.3533,phase2
276,13,1024,3.0,30000,1.330602,3.2278,phase2
277,13,1024,3.0,30000,1.452705,2.9565,phase2
278,13,1024,3.0,30000,1.378279,3.1162,phase2
279,13,1024,3.0,30000,1.374247,3.1253,phase2
280,14,1024,3.0,30000,1.331364,3.226,phase2
281,14,1024,3.0,30000,1.361374,3.1549,phase2
282,14,1024,3.0,30000,1.401406,3.0648,phase2
283,14,1024,3.0,30000,1.431527,3.0003,phase2
284,14,1024,3.0,30000,1.434695,2.9936,phase2
285,14,1024,3.0,30000,1.452577,2.9568,phase2
286,14,1024,3.0,30000,1.534082,2.7997,phase2
287,14,1024,3.0,30000,1.321996,3.2489,phase2
288,14,1024,3.0,30000,1.401082,3.0655,phase2
289,14,1024,3.0,30000,1.270356,3.3809,phase2
290,14,1024,3.0,30000,1.421829,3.0207,phase2
291,14,1024,3.0,30000,1.383747,3.1039,phase2
292,14,1024,3.0,30000,1.343851,3.196,phase2
293,14,1024,3.0,30000,1.344817,3.1937,phase2
294,14,1024,3.0,30000,1.438961,2.9848,phase2
295,14,1024,3.0,30000,1.37147,3.1317,phase2
296,14,1024,3.0,30000,1.387892,3.0946,phase2
297,14,1024,3.0,30000,1.353555,3.1731,phase2
298,14,1024,3.0,30000,1.400488,3.0668,phase2
299,14,1024,3.0,30000,1.371415,3.1318,phase2
