iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
282,14,1024,3.0,30000,1.206927,3.5586,phase2
283,14,1024,3.0,30000,1.25463,3.4233,phase2
284,14,1024,3.0,30000,1.270023,3.3818,phase2
285,14,1024,3.0,30000,1.188106,3.615,phase2
286,14,1024,3.0,30000,1.228797,3.4953,phase2
287,14,1024,3.0,30000,1.240516,3.4622,phase2
288,14,1024,3.0,30000,1.283362,3.3467,phase2
289,14,1024,3.0,30000,1.248529,3.44,phase2
290,14,1024,3.0,30000,1.339802,3.2057,phase2
291,14,1024,3.0,30000,1.265736,3.3933,phase2
292,14,1024,3.0,30000,1.254409,3.4239,phase2
293,14,1024,3.0,30000,1.228565,3.4959,phase2
294,14,1024,3.0,30000,1.218783,3.524,phase2
295,14,1024,3.0,30000,1.253322,3.4269,phase2
296,14,1024,3.0,30000,1.23251,3.4847,phase2
297,14,1024,3.0,30000,1.227473,3.499,phase2
298,14,1024,3.0,30000,1.166813,3.6809,phase2
299,14,1024,3.0,30000,1.339324,3.2068,phase2
