iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
262,13,1024,3.0,30000,1.146439,3.7464,phase2
263,13,1024,3.0,30000,1.098449,3.91,phase2
264,13,1024,3.0,30000,1.150208,3.7341,phase2
265,13,1024,3.0,30000,1.149531,3.7363,phase2
266,13,1024,3.0,30000,1.139072,3.7706,phase2
267,13,1024,3.0,30000,1.123032,3.8244,phase2
268,13,1024,3.0,30000,1.116541,3.8467,phase2
269,13,1024,3.0,30000,1.071986,4.0066,phase2
270,13,1024,3.0,30000,1.120706,3.8324,phase2
271,13,1024,3.0,30000,1.115496,3.8503,phase2
272,13,1024,3.0,30000,1.093841,3.9265,phase2
273,13,1024,3.0,30000,1.153825,3.7224,phase2
274,13,1024,3.0,30000,1.203122,3.5699,phase2
275,13,1024,3.0,30000,1.088726,3.9449,phase2
276,13,1024,3.0,30000,1.127425,3.8095,phase2
277,13,1024,3.0,30000,1.119342,3.837,phase2
278,13,1024,3.0,30000,1.127431,3.8095,phase2
279,13,1024,3.0,30000,1.114857,3.8525,phase2
280,14,1024,3.0,30000,1.075873,3.9921,phase2
281,14,1024,3.0,30000,1.080759,3.974,phase2
282,14,1024,3.0,30000,1.133066,3.7906,phase2
283,14,1024,3.0,30000,1.125129,3.8173,phase2
284,14,1024,3.0,30000,1.133304,3.7898,phase2
285,14,1024,3.0,30000,1.101675,3.8986,phase2
286,14,1024,3.0,30000,1.124018,3.8211,phase2
287,14,1024,3.0,30000,1.102769,3.8947,phase2
288,14,1024,3.0,30000,1.110752,3.8667,phase2
289,14,1024,3.0,30000,1.084453,3.9605,phase2
290,14,1024,3.0,30000,1.086651,3.9525,phase2
291,14,1024,3.0,30000,1.1161,3.8482,phase2
292,14,1024,3.0,30000,1.101657,3.8986,phase2
293,14,1024,3.0,30000,1.167298,3.6794,phase2
294,14,1024,3.0,30000,1.09303,3.9294,phase2
295,14,1024,3.0,30000,1.120251,3.8339,phase2
296,14,1024,3.0,30000,1.102319,3.8963,phase2
297,14,1024,3.0,30000,1.164074,3.6896,phase2
298,14,1024,3.0,30000,1.102424,3.8959,phase2
299,14,1024,3.0,30000,1.136028,3.7807,phase2
