iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
272,13,1024,1.2,30000,1.192474,3.6017,phase2
273,13,1024,1.2,30000,1.400023,3.0678,phase2
274,13,1024,1.2,30000,1.218074,3.526,phase2
275,13,1024,1.2,30000,1.163478,3.6915,phase2
276,13,1024,1.2,30000,1.236414,3.4737,phase2
277,13,1024,1.2,30000,1.266801,3.3904,phase2
278,13,1024,1.2,30000,1.229518,3.4932,phase2
279,13,1024,1.2,30000,1.240032,3.4636,phase2
280,14,1024,1.2,30000,1.211548,3.545,phase2
281,14,1024,1.2,30000,1.283475,3.3464,phase2
282,14,1024,1.2,30000,0.830727,5.1701,phase2
283,14,1024,1.2,30000,0.622364,6.9011,phase2
284,14,1024,1.2,30000,0.614515,6.9892,phase2
285,14,1024,1.2,30000,0.61571,6.9756,phase2
286,14,1024,1.2,30000,0.591061,7.2665,phase2
287,14,1024,1.2,30000,0.670815,6.4026,phase2
288,14,1024,1.2,30000,0.668265,6.427,phase2
289,14,1024,1.2,30000,0.641113,6.6992,phase2
290,14,1024,1.2,30000,0.653228,6.575,phase2
291,14,1024,1.2,30000,0.674602,6.3667,phase2
292,14,1024,1.2,30000,0.654633,6.5609,phase2
293,14,1024,1.2,30000,0.628054,6.8385,phase2
294,14,1024,1.2,30000,0.689123,6.2325,phase2
295,14,1024,1.2,30000,0.631001,6.8066,phase2
296,14,1024,1.2,30000,0.603477,7.117,phase2
297,14,1024,1.2,30000,0.607909,7.0651,phase2
298,14,1024,1.2,30000,0.652887,6.5784,phase2
299,14,1024,1.2,30000,0.627787,6.8414,phase2
